word,rate,year,style
early,1,2013,英语二
th,2,2013,英语二
era,3,2013,英语二
before,2,2013,英语二
domestic,1,2013,英语二
washing,1,2013,英语二
machines,1,2013,英语二
babies,2,2013,英语二
wore,2,2013,英语二
white,1,2013,英语二
practical,1,2013,英语二
since,2,2013,英语二
getting,1,2013,英语二
clothes,3,2013,英语二
clean,1,2013,英语二
boil,1,2013,英语二
boys,1,2013,英语二
thought,1,2013,英语二
dresses,1,2013,英语二
nursery,1,2013,英语二
colours,2,2013,英语二
introduced,1,2013,英语二
actually,1,2013,英语二
considered,1,2013,英语二
masculine,1,2013,英语二
pastel,1,2013,英语二
version,1,2013,英语二
red,1,2013,英语二
associated,2,2013,英语二
strength,1,2013,英语二
blue,1,2013,英语二
intimations,1,2013,英语二
virgin,1,2013,英语二
constancy,1,2013,英语二
faithfulness,1,2013,英语二
symbolised,1,2013,英语二
femininity,1,2013,英语二
amplifying,1,2013,英语二
age,3,2013,英语二
sex,1,2013,英语二
differences,2,2013,英语二
became,3,2013,英语二
dominant,1,2013,英语二
marketing,4,2013,英语二
strategy,1,2013,英语二
fully,2,2013,英语二
came,1,2013,英语二
own,3,2013,英语二
began,2,2013,英语二
inherently,1,2013,英语二
attractive,1,2013,英语二
defined,1,2013,英语二
female,1,2013,英语二
least,3,2013,英语二
first,2,2013,英语二
few,1,2013,英语二
critical,2,2013,英语二
realised,1,2013,英语二
profoundly,1,2013,英语二
trends,1,2013,英语二
dictated,1,2013,英语二
perception,2,2013,英语二
natural,1,2013,英语二
kins,1,2013,英语二
including,1,2013,英语二
core,2,2013,英语二
beliefs,1,2013,英语二
psychological,3,2013,英语二
development,2,2013,英语二
take,1,2013,英语二
toddler,2,2013,英语二
assumed,1,2013,英语二
phase,1,2013,英语二
something,2,2013,英语二
experts,2,2013,英语二
developed,3,2013,英语二
research,3,2013,英语二
turns,1,2013,英语二
acdording,1,2013,英语二
cook,1,2013,英语二
historian,2,2013,英语二
childhood,2,2013,英语二
consumerism,1,2013,英语二
popularised,1,2013,英语二
trick,1,2013,英语二
clothing,2,2013,英语二
manufacrurers,1,2013,英语二
trade,2,2013,英语二
publications,1,2013,英语二
counselled,1,2013,英语二
department,3,2013,英语二
stores,2,2013,英语二
order,2,2013,英语二
increase,2,2013,英语二
sales,1,2013,英语二
create,2,2013,英语二
third,1,2013,英语二
stepping,1,2013,英语二
stone,1,2013,英语二
infant,2,2013,英语二
wear,2,2013,英语二
older,2,2013,英语二
term,2,2013,英语二
evolved,1,2013,英语二
broadly,1,2013,英语二
accepted,1,2013,英语二
developmental,1,2013,英语二
stage,1,2013,英语二
splitting,1,2013,英语二
kids,2,2013,英语二
adults,3,2013,英语二
categories,1,2013,英语二
proved,1,2013,英语二
boost,1,2013,英语二
profits,2,2013,英语二
easiest,1,2013,英语二
ways,1,2013,英语二
segment,1,2013,英语二
market,1,2013,英语二
magnify,1,2013,英语二
gender,2,2013,英语二
invent,1,2013,英语二
previously,1,2013,英语二
exist,1,2013,英语二
saying,3,2013,英语二
line,3,2013,英语二
para,2,2013,英语二
author,7,2013,英语二
sole,1,2013,英语二
representation,1,2013,英语二
explain,1,2013,英语二
influence,2,2013,英语二
true,1,2013,英语二
regarded,1,2013,英语二
neutral,1,2013,英语二
symbolising,1,2013,英语二
genders,2,2013,英语二
prefered,1,2013,英语二
suggests,3,2013,英语二
influenced,1,2013,英语二
products,4,2013,英语二
observation,1,2013,英语二
nature,4,2013,英语二
researches,1,2013,英语二
behavior,1,2013,英语二
consumption,1,2013,英语二
learn,1,2013,英语二
advised,1,2013,英语二
focus,1,2013,英语二
attach,1,2013,英语二
equal,1,2013,英语二
importance,1,2013,英语二
classify,1,2013,英语二
consumers,1,2013,英语二
smaller,1,2013,英语二
groups,3,2013,英语二
shoppers,1,2013,英语二
terms,1,2013,英语二
concluded,1,2013,英语二
seems,1,2013,英语二
clearly,1,2013,英语二
explained,1,2013,英语二
inborn,1,2013,英语二
tendency,1,2013,英语二
understood,1,2013,英语二
manufacturers,1,2013,英语二
imposed,1,2013,英语二
businessmen,1,2013,英语二
interpreted,1,2013,英语二
federal,3,2013,英语二
judge,2,2013,英语二
shook,1,2013,英语二
biotech,2,2013,英语二
industry,3,2013,英语二
companies,6,2013,英语二
won,1,2013,英语二
patents,12,2013,英语二
isolated,2,2013,英语二
genes,8,2013,英语二
patented,2,2013,英语二
ruled,1,2013,英语二
unpatentable,1,2013,英语二
executives,2,2013,英语二
violently,1,2013,英语二
agitated,1,2013,英语二
biotechnology,1,2013,英语二
organisation,1,2013,英语二
bio,5,2013,英语二
group,1,2013,英语二
assured,1,2013,英语二
members,1,2013,英语二
preliminary,1,2013,英语二
step,1,2013,英语二
relieved,1,2013,英语二
temporarily,1,2013,英语二
appeals,2,2013,英语二
court,2,2013,英语二
overturned,1,2013,英语二
prior,1,2013,英语二
decision,2,2013,英语二
ruling,2,2013,英语二
myriad,5,2013,英语二
genetics,1,2013,英语二
indeed,1,2013,英语二
help,1,2013,英语二
forecast,1,2013,英语二
risk,1,2013,英语二
breast,1,2013,英语二
cancer,1,2013,英语二
chief,1,2013,英语二
executive,1,2013,英语二
utah,1,2013,英语二
said,2,2013,英语二
blessing,1,2013,英语二
firms,2,2013,英语二
patients,1,2013,英语二
alike,1,2013,英语二
continue,1,2013,英语二
attempts,1,2013,英语二
personalised,1,2013,英语二
medicine,1,2013,英语二
courts,2,2013,英语二
remain,2,2013,英语二
busy,1,2013,英语二
case,3,2013,英语二
itself,1,2013,英语二
probably,2,2013,英语二
critics,1,2013,英语二
main,1,2013,英语二
arguments,1,2013,英语二
gene,8,2013,英语二
product,2,2013,英语二
suppress,1,2013,英语二
innovation,1,2013,英语二
reward,1,2013,英语二
monopolies,1,2013,英语二
access,2,2013,英语二
genetic,4,2013,英语二
growing,1,2013,英语二
number,1,2013,英语二
agree,1,2013,英语二
year,1,2013,英语二
urged,1,2013,英语二
reform,1,2013,英语二
related,2,2013,英语二
filed,1,2013,英语二
brief,1,2013,英语二
arguing,1,2013,英语二
molecule,1,2013,英语二
less,4,2013,英语二
cotton,2,2013,英语二
fibres,1,2013,英语二
separated,1,2013,英语二
seeds,1,2013,英语二
despite,1,2013,英语二
big,2,2013,英语二
example,1,2013,英语二
sequencing,1,2013,英语二
whole,2,2013,英语二
genome,1,2013,英语二
violates,1,2013,英语二
individual,1,2013,英语二
within,1,2013,英语二
reach,1,2013,英语二
supreme,3,2013,英语二
advances,1,2013,英语二
however,1,2013,英语二
suits,1,2013,英语二
greater,1,2013,英语二
impact,1,2013,英语二
unlikely,1,2013,英语二
file,1,2013,英语二
molecules,1,2013,英语二
already,1,2013,英语二
domain,1,2013,英语二
now,2,2013,英语二
studying,1,2013,英语二
interact,1,2013,英语二
correlations,2,2013,英语二
determine,1,2013,英语二
causes,1,2013,英语二
disease,2,2013,英语二
predict,1,2013,英语二
drug,1,2013,英语二
efficacy,1,2013,英语二
eager,2,2013,英语二
win,2,2013,英语二
connecting,1,2013,英语二
dots,1,2013,英语二
explains,1,2013,英语二
sauer,2,2013,英语二
lawyer,1,2013,英语二
success,1,2013,英语二
determined,1,2013,英语二
suit,1,2013,英语二
clinic,1,2013,英语二
hear,1,2013,英语二
next,1,2013,英语二
held,2,2013,英语二
convention,1,2013,英语二
included,1,2013,英语二
sessions,1,2013,英语二
coach,1,2013,英语二
lawyers,2,2013,英语二
shifting,1,2013,英语二
landscape,1,2013,英语二
meeting,2,2013,英语二
packed,2,2013,英语二
learned,1,2013,英语二
like,2,2013,英语二
active,1,2013,英语二
judges,1,2013,英语二
patenting,3,2013,英语二
patentable,2,2013,英语二
warning,1,2013,英语二
those,4,2013,英语二
believe,2,2013,英语二
reliable,1,2013,英语二
depend,1,2013,英语二
innovations,1,2013,英语二
establishing,1,2013,英语二
discovering,1,2013,英语二
interactions,1,2013,英语二
drawing,1,2013,英语二
pictures,1,2013,英语二
identifying,1,2013,英语二
authoritative,1,2013,英语二
powerful,1,2013,英语二
organization,1,2013,英语二
great,5,2013,英语二
concern,1,2013,英语二
keen,1,2013,英语二
attend,1,2013,英语二
conventions,1,2013,英语二
generally,1,2013,英语二
speaking,1,2013,英语二
attitude,2,2013,英语二
toward,1,2013,英语二
supportive,1,2013,英语二
scornful,1,2013,英语二
objective,1,2013,英语二
recession,6,2013,英语二
high,1,2013,英语二
joblessness,1,2013,英语二
beginning,1,2013,英语二
likely,3,2013,英语二
change,1,2013,英语二
life,6,2013,英语二
course,1,2013,英语二
generation,1,2013,英语二
reshape,2,2013,英语二
society,6,2013,英语二
tries,1,2013,英语二
harder,1,2013,英语二
jobless,2,2013,英语二
silver,2,2013,英语二
linings,2,2013,英语二
national,4,2013,英语二
economic,7,2013,英语二
disaster,1,2013,英语二
extremely,1,2013,英语二
improved,1,2013,英语二
become,1,2013,英语二
materialistic,1,2013,英语二
financially,1,2013,英语二
aware,1,2013,英语二
struggles,1,2013,英语二
others,3,2013,英语二
limited,1,2013,英语二
perhaps,1,2013,英语二
leave,1,2013,英语二
better,2,2013,英语二
off,2,2013,英语二
very,1,2013,英语二
awoken,1,2013,英语二
fever,1,2013,英语二
dream,2,2013,英语二
easy,2,2013,英语二
riches,1,2013,英语二
bigger,1,2013,英语二
necessary,1,2013,英语二
end,2,2013,英语二
reckless,1,2013,英语二
personal,2,2013,英语二
spending,1,2013,英语二
these,4,2013,英语二
benefits,1,2013,英语二
far,1,2013,英语二
moral,1,2013,英语二
consequences,1,2013,英语二
friedman,1,2013,英语二
argues,1,2013,英语二
inside,1,2013,英语二
outside,1,2013,英语二
periods,1,2013,英语二
stagnation,1,2013,英语二
decline,1,2013,英语二
always,2,2013,英语二
left,3,2013,英语二
usually,3,2013,英语二
stopped,1,2013,英语二
reversed,1,2013,英语二
advance,2,2013,英语二
rights,2,2013,英语二
freedoms,2,2013,英语二
sentiment,1,2013,英语二
typically,1,2013,英语二
conflict,2,2013,英语二
races,2,2013,英语二
classes,2,2013,英语二
income,1,2013,英语二
inequality,1,2013,英语二
falls,1,2013,英语二
during,1,2013,英语二
shrunk,1,2013,英语二
period,1,2013,英语二
weakness,1,2013,英语二
reinforce,1,2013,英语二
decrease,1,2013,英语二
opportunities,2,2013,英语二
cross,1,2013,英语二
especially,1,2013,英语二
von,2,2013,英语二
economist,1,2013,英语二
columbia,1,2013,英语二
graduating,1,2013,英语二
chances,2,2013,英语二
degrees,1,2013,英语二
elite,2,2013,英语二
universities,4,2013,英语二
catch,2,2013,英语二
fairly,1,2013,英语二
quickly,3,2013,英语二
otherwise,1,2013,英语二
graduated,1,2013,英语二
masses,2,2013,英语二
beneath,1,2013,英语二
behind,2,2013,英语二
internet,1,2013,英语二
resentment,1,2013,英语二
hidden,1,2013,英语二
winthin,1,2013,英语二
moment,1,2013,英语二
discerning,1,2013,英语二
precisely,1,2013,英语二
lean,1,2013,英语二
times,3,2013,英语二
affecting,1,2013,英语二
socially,1,2013,英语二
tolerant,1,2013,英语二
entering,1,2013,英语二
resession,1,2013,英语二
variety,1,2013,英语二
polls,1,2013,英语二
social,4,2013,英语二
shown,1,2013,英语二
mixed,1,2013,英语二
results,1,2013,英语二
wait,1,2013,英语二
exactly,1,2013,英语二
hard,3,2013,英语二
fabric,1,2013,英语二
extend,1,2013,英语二
suggest,1,2013,英语二
try,2,2013,英语二
seek,1,2013,英语二
subsidies,1,2013,英语二
govemment,1,2013,英语二
explore,1,2013,英语二
reasons,2,2013,英语二
unermployment,1,2013,英语二
troubled,1,2013,英语二
economy,1,2013,英语二
look,1,2013,英语二
bright,1,2013,英语二
realize,1,2013,英语二
struggle,2,2013,英语二
challenge,1,2013,英语二
lifestyle,2,2013,英语二
reconsider,1,2013,英语二
benjamin,1,2013,英语二
recessions,1,2013,英语二
impose,1,2013,英语二
heavier,1,2013,英语二
burden,1,2013,英语二
immigrants,1,2013,英语二
bring,1,2013,英语二
evils,1,2013,英语二
promote,1,2013,英语二
ease,1,2013,英语二
conflicts,1,2013,英语二
wachther,1,2013,英语二
graduates,2,2013,英语二
lag,1,2013,英语二
due,1,2013,英语二
decreased,1,2013,英语二
experienced,1,2013,英语二
employees,1,2013,英语二
dimmed,1,2013,英语二
recover,1,2013,英语二
thinks,1,2013,英语二
certain,2,2013,英语二
positive,2,2013,英语二
trivial,1,2013,英语二
destructive,1,2013,英语二
finding,1,2013,英语二
information,1,2013,英语二
column,3,2013,英语二
corresponds,1,2013,英语二
marked,1,2013,英语二
details,1,2013,英语二
given,3,2013,英语二
choices,1,2013,英语二
sheert,1,2013,英语二
universal,1,2013,英语二
history,7,2013,英语二
accomplished,1,2013,英语二
bottom,1,2013,英语二
worked,1,2013,英语二
wrote,3,2013,英语二
victorian,2,2013,英语二
sage,1,2013,英语二
carlyle,1,2013,英语二
britain,2,2013,英语二
fallen,1,2013,英语二
favourite,1,2013,英语二
historical,1,2013,英语二
passing,1,2013,英语二
literary,1,2013,英语二
broader,1,2013,英语二
truth,1,2013,英语二
concerned,2,2013,英语二
learning,1,2013,英语二
forefathers,1,2013,英语二
interested,1,2013,英语二
feeling,1,2013,英语二
pain,1,2013,英语二
inspiration,1,2013,英语二
earliest,2,2013,英语二
recounting,1,2013,英语二
exemplary,1,2013,英语二
petrarch,2,2013,英语二
work,6,2013,英语二
rambling,1,2013,英语二
viris,1,2013,英语二
illustribus,1,2013,英语二
highlighting,1,2013,英语二
virtus,1,2013,英语二
virtue,1,2013,英语二
classical,1,2013,英语二
heroes,1,2013,英语二
celebrated,1,2013,英语二
greatness,2,2013,英语二
conquering,1,2013,英语二
fortune,1,2013,英语二
rising,1,2013,英语二
biographical,1,2013,英语二
tradition,2,2013,英语二
niccolo,1,2013,英语二
machiavelli,1,2013,英语二
turned,1,2013,英语二
head,1,2013,英语二
championed,1,2013,英语二
mercy,1,2013,英语二
skills,1,2013,英语二
successful,1,2013,英语二
leaders,1,2013,英语二
attributes,1,2013,英语二
shifted,1,2013,英语二
romantics,1,2013,英语二
commemorated,1,2013,英语二
leading,1,2013,英语二
painters,1,2013,英语二
authors,1,2013,英语二
stressing,1,2013,英语二
uniqueness,1,2013,英语二
experience,1,2013,英语二
glory,1,2013,英语二
smiles,2,2013,英语二
catalogue,1,2013,英语二
worthy,1,2013,英语二
engineers,1,2013,英语二
industrialists,1,2013,英语二
explores,1,2013,英语二
valuable,1,2013,英语二
examples,1,2013,英语二
furnish,1,2013,英语二
patient,1,2013,英语二
resolute,1,2013,英语二
steadfast,1,2013,英语二
issuing,1,2013,英语二
formulation,1,2013,英语二
noble,1,2013,英语二
accomplish,1,2013,英语二
himself,1,2013,英语二
biographies,3,2013,英语二
arkwright,1,2013,英语二
wedgwood,1,2013,英语二
beacons,1,2013,英语二
guide,1,2013,英语二
through,1,2013,英语二
difficult,1,2013,英语二
bit,1,2013,英语二
bourgeois,1,2013,英语二
focused,1,2013,英语二
heroic,1,2013,英语二
cromwell,1,2013,英语二
bonaparte,1,2013,英语二
epochal,1,2013,英语二
figures,1,2013,英语二
represented,1,2013,英语二
acknowledged,1,2013,英语二
possessing,1,2013,英语二
higher,1,2013,英语二
mere,1,2013,英语二
mortals,1,2013,英语二
communist,1,2013,英语二
manifesto,1,2013,英语二
possessed,1,2013,英语二
immense,1,2013,英语二
wealth,1,2013,英语二
waged,1,2013,英语二
living,1,2013,英语二
record,1,2013,英语二
needed,1,2013,英语二
appreciate,1,2013,英语二
contexts,1,2013,英语二
relations,1,2013,英语二
epoch,1,2013,英语二
stood,2,2013,英语二
under,6,2013,英语二
circumstances,2,2013,英语二
chosen,1,2013,英语二
directly,1,2013,英语二
transmitted,1,2013,英语二
past,2,2013,英语二
revolutionized,1,2013,英语二
appreciation,1,2013,英语二
place,1,2013,英语二
nurtured,1,2013,英语二
ep,1,2013,英语二
hobsbawm,1,2013,英语二
below,1,2013,英语二
alongside,1,2013,英语二
new,3,2013,英语二
realms,1,2013,英语二
understanding,1,2013,英语二
race,1,2013,英语二
cultural,1,2013,英语二
opened,2,2013,英语二
scholars,1,2013,英语二
unpicked,1,2013,英语二
multiplicity,1,2013,英语二
lost,1,2013,英语二
societies,1,2013,英语二
transformed,1,2013,英语二
downstairs,1,2013,英语二
fascinating,1,2013,英语二
